,chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__BreedTypeInbred,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__BreedTypeInbred:mean.QTL.add,m__est__BreedTypeInbred:mean.QTL.dom,m__se__(Intercept),m__se__BreedTypeInbred,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__BreedTypeInbred:mean.QTL.add,m__se__BreedTypeInbred:mean.QTL.dom,v__est__(Intercept),v__est__BreedTypeInbred,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__BreedTypeInbred:var.QTL.add,v__est__BreedTypeInbred:var.QTL.dom,v__se__(Intercept),v__se__BreedTypeInbred,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__BreedTypeInbred:var.QTL.add,v__se__BreedTypeInbred:var.QTL.dom
1011,A,3,IDP685,2161.53,-4.94E-14,1,-4.94E-14,1,-9.87E-14,1,12.3396324,1.76376302,-1.539587295,2.361407011,0.70995721,-8.889549836,0.594931335,0.735604637,0.592656555,1.773254488,0.707478307,4.346839125,2.612281729,-0.541804405,0.245294897,-5.572604439,0.179640634,5.77402903,0.463926238,0.64100602,0.389428703,3.399935746,0.496351472,4.7915353
1012,A,3,IDP288,2162.9,0,1,0,1,4.94E-14,1,12.33962315,1.763615028,-1.539647723,9.938457314,0.711118332,-17.83101868,0.594931283,0.735605627,0.592639529,3.990505349,0.707526517,7.960797532,2.612281662,-0.541796284,0.245234909,-10.36207014,0.1796492,9.063180001,0.462664963,0.639263514,0.388348046,5.906700085,0.49504758,8.227233806
1013,A,3,gpm150a,2163.32,0,1,4.94E-14,1,0,1,12.33609478,1.829670258,-0.996078637,-10016.0172,0.334157099,8075.825807,0.612408374,0.74769022,0.494869832,13735.80825,0.631495859,13743.50899,2.607982933,-0.530409326,-0.048575863,6106.878357,0.50552062,-6867.028527,0.476945969,0.653237275,0.379571402,7076.437617,0.493188662,7104.632893
1014,A,3,gpm332,2165.42,4.94E-14,1,4.94E-14,1,4.94E-14,1,12.33900637,1.764217588,-1.532919172,3.272959593,1.084059602,-2194.116718,0.595055433,0.735705971,0.570437962,4.002783846,0.677254414,1015.12169,2.61230039,-0.541821854,0.193503358,-0.397852263,0.031675987,480.8358699,0.436691102,0.603314234,0.36647644,2.88568741,0.47652059,526.5722466
1015,A,3,gpm542a,2166.02,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,12.33893914,1.764273753,-1.532812811,2.525098404,1.037109832,-2222.957754,0.595114462,0.735753811,0.570464809,4.054561269,0.676358405,1168.289407,2.612346811,-0.541867785,0.193468031,-0.303195678,0.030124646,577.8966939,0.430730538,0.595059751,0.361467597,2.896750558,0.469681952,587.2166381
1016,A,3,umc102a,2167.93,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,12.32641007,1.552678648,-2.230822715,9.652401662,1.407935519,-15.19174999,0.543180433,0.684458547,0.661954167,3.092673324,0.7939574,5.990570455,2.592025963,-0.356623601,0.227610079,-7.423161305,0.153788943,6.368031898,0.36799859,0.499051064,0.373993249,3.812580299,0.462339708,5.287385123
1017,A,3,umc1174,2169.23,0,1,0,1,-4.94E-14,1,12.32605166,1.552876946,-2.229789714,5.855943618,1.407172744,-10.666871,0.543246059,0.68456192,0.662019104,2.069953414,0.794017823,4.388776261,2.591752889,-0.356314282,0.227661037,-5.534959809,0.15373653,4.991119449,0.367974578,0.499074233,0.374044578,2.861437146,0.462386183,3.994438515
1018,A,3,umc1600,2171.03,4.94E-14,1,4.94E-14,1,4.94E-14,1,12.18804774,1.69096509,-1.623029051,3.22665106,0.799904974,-9.21549633,0.56717791,0.703656526,0.65636989,1.887367126,0.789228224,4.492634543,2.612049805,-0.376635848,0.287247564,-5.826185187,0.093957465,5.642163722,0.408803116,0.546292095,0.380049437,3.219529974,0.479364829,4.528471315
1019,A,3,IDP869,2171.1,-4.94E-14,1,0,1,-4.94E-14,1,12.18804826,1.690931261,-1.623030809,3.201324236,0.799908514,-9.299649464,0.567177983,0.703650512,0.656369791,1.902868665,0.789225056,4.543516499,2.612050364,-0.376640932,0.287246933,-5.887082993,0.093956123,5.715665539,0.408796694,0.546278319,0.38004328,3.258818547,0.479355119,4.58420294
1020,A,3,mmp80,2173.73,4.94E-14,1,9.87E-14,1,9.87E-14,1,12.37920926,1.296060582,-1.784031118,-1243.335423,1.03971261,1390.449558,0.574927205,0.716217205,0.634350977,2182.423413,0.7997197,2880.097493,2.583461299,-0.228607855,0.260226583,-403.874408,0.102786093,-458.9206482,0.384540298,0.501448281,0.348537215,1662.677305,0.447653199,2081.88169
1021,A,3,IDP138,2175.2,4.94E-14,1,0,1,0,1,12.25804304,1.420667447,-1.74127598,155.2725087,1.252051117,-1590.060391,0.573740078,0.70462068,0.635384925,472.5572351,0.764573796,1264.118515,2.635056713,-0.534470388,0.234319263,-1383.198086,0.234571994,1718.675826,0.403243798,0.550319273,0.374191596,815.2649142,0.469085572,1147.0819
1022,A,3,umc1693a,2175.83,-4.94E-14,1,4.94E-14,1,0,1,12.07595125,1.511920277,-1.672690273,2770.617504,1.405520178,-6531.409195,0.570457342,0.704087341,0.632901188,1984.890734,0.757952577,2617.785321,2.580842272,-0.600927848,0.258669449,-832.8556728,0.295319096,824.468208,0.435934577,0.60917095,0.398168912,1901.193371,0.4992317,2574.584757
1023,A,3,bnlg1601,2176.13,4.94E-14,1,9.87E-14,1,9.87E-14,1,11.93260901,1.694402894,-1.330526373,9859.277994,0.940002511,-12955.28894,0.570213481,0.707926389,0.51342005,1793.402059,0.646120501,2344.730063,2.58535803,-0.576371085,0.189353277,-3382.826174,0.351029547,1638.309445,0.388107156,0.542408614,0.328404441,2767.060795,0.418247718,3450.335406
1024,A,3,gpm829,2176.75,-4.94E-14,1,-9.87E-14,1,-4.94E-14,1,11.79573432,1.945710494,-1.189639682,17451.77514,0.821553008,-25312.96342,0.585019704,0.714388537,0.554148571,3845.646214,0.678306059,5421.371229,2.611689573,-0.703637632,0.191652298,-4777.737688,0.379030731,4530.044522,0.418898892,0.584076727,0.347306585,5380.767261,0.441127945,6584.473903
1025,A,3,IDP1698,2177.2,0,1,0,1,0,1,11.46175161,2.127660803,-1.106394494,57433.35527,0.734460468,-67527.42284,0.566002471,0.702316541,0.494803714,10136.94192,0.644882004,13696.33102,2.629988473,-0.638827661,0.173438106,-14936.07146,0.384170195,932.401631,0.418383133,0.581765691,0.354951653,11386.99866,0.455868107,15115.08268
1026,A,3,IDP1433,2177.79,0,1,0,1,0,1,11.81290148,1.776564183,-0.916827319,135491.8729,0.584424279,-234047.2019,0.591470199,0.72299905,0.66736817,64844.12634,0.774879509,103210.0781,2.57535496,-0.584224864,0.382399904,-93157.69788,0.125800872,68838.21911,0.448157095,0.615521156,0.384434829,57540.65821,0.483707371,85383.74973
1027,A,3,gpm158,2177.9,0,1,0,1,0,1,11.81315435,1.77634932,-0.238866452,-92247.78222,0.137310791,35348.71053,0.591470191,0.722999048,0.513344617,84553.38752,0.63532469,95274.0118,2.575232387,-0.5841633,0.037982222,34542.60401,0.24996442,-9330.812723,0.399130706,0.548185882,0.337643605,32216.76614,0.440179874,38451.48103
1028,A,3,rz296b,2179.53,4.94E-14,1,0,1,0,1,11.81266058,1.776801145,-1.518706841,7484.086652,1.240158473,-9160.770374,0.591488864,0.723014332,0.63944413,1989.422958,0.78176516,2474.279858,2.575415284,-0.584230463,0.264166919,-1570.047325,0.326929524,-340.1075285,0.429019848,0.589237175,0.381723514,1500.913769,0.482196551,1930.917098
1029,A,3,gpm297,2181.77,4.25E-12,1,9.04E-12,1,1.99E-11,1,11.00125021,2.688824342,-1.104049061,262518536.4,0.827942248,-262524873.6,0.697435981,0.80961996,0.627850367,117685492.3,0.722508761,117685492.4,2.724030625,-0.790102029,0.264794056,-37936495,0.100755527,37938957.42,0.444853054,0.576846855,0.33937878,72493516.01,0.427137413,72493516.04
1030,A,3,gpm140,2181.89,1.48E-13,1,4.94E-13,1,4.94E-13,1,12.10890937,1.480500347,-0.403069538,-1055417.341,0.15189663,1050548.424,0.584663502,0.717440985,0.511247996,652208.2812,0.626655105,652231.9905,2.468920822,-0.477811171,0.148528288,279142.7015,0.194156873,-276619.419,0.442923937,0.601522884,0.342596768,325874.5589,0.448621593,325882.834
1031,A,3,gpm28b,2182.01,0,1,9.87E-14,1,9.87E-14,1,11.81294995,1.776456594,-0.655880239,18708.8722,0.417477424,-24271.11366,0.591471174,0.722999818,0.719148735,93352.47798,0.80630396,93547.01284,2.57539184,-0.584280102,0.436410511,-101607.7798,-0.09447193,104314.5223,0.40134154,0.55122235,0.350610102,62880.67604,0.442386247,62925.00592
1032,A,3,gpm215,2182.71,-6.36E-11,1,1.43E-10,1,8.56E-11,1,11.69721542,2.075621281,-0.662095784,1652751485,0.497018954,-1652821517,0.600389151,0.718061273,0.593960318,1471875595,0.686990911,1471875595,2.855582799,-1.00719409,0.335660797,-4001345088,0.027433634,4001362696,0.408086592,0.543581834,0.305614963,2089930656,0.397767154,2089930656
1033,A,3,gpm859,2182.72,9.87E-14,1,-3.46E-13,1,-4.94E-13,1,11.81291958,1.961670232,-0.660604236,5749937.173,0.49595851,-5825719.851,0.591470036,0.710519329,0.593798657,5159408.659,0.686796418,5159513.824,2.575459958,-0.728340888,0.332202014,-13750765.66,0.031256465,13769772.55,0.382635107,0.52585621,0.306109946,7291381.005,0.398873143,7291390.795
1034,A,3,chr109b,2182.84,4.94E-14,1,0,1,-9.87E-14,1,11.81298192,1.780347036,-0.762894848,575863.7474,0.429920268,-889155.2794,0.591470172,0.722238997,0.627329706,348416.9294,0.753895399,486029.9916,2.575304377,-0.584037271,0.362308537,-834569.7049,0.190944306,529561.4027,0.447676165,0.614895246,0.367507249,420709.0615,0.473666386,515904.1598
1035,A,3,umc1102,2182.85,0,1,0,1,0,1,11.81298085,1.776424089,-0.762894861,569535.9211,0.431490738,-879064.2756,0.591470173,0.722998517,0.627329707,344588.382,0.756065778,483657.5436,2.575305917,-0.584185893,0.362308525,-825399.0734,0.191676768,527757.5235,0.441253217,0.606039028,0.362234504,410116.4141,0.468117274,504056.9598
1036,A,3,gpm628,2182.99,-1.01E-10,1,-2.01E-08,1,-2.02E-08,1,9.692525524,4.208844111,-0.771118968,1.51219E+11,0.518647855,-1.5122E+11,1.409058531,1.460421989,0.627728309,91035456952,0.719902863,91035456952,5.631461702,-3.859846904,0.36152417,-2.17315E+11,0.093593335,2.17315E+11,1.523565918,1.575156532,0.34869682,1.04223E+11,0.446738614,1.04223E+11
1037,A,3,gpm271,2183,4.79E-12,1,2.85E-10,1,2.85E-10,1,11.61514111,2.284326068,-0.94862243,4038857107,0.715417418,-4039067182,0.647217495,0.752545103,0.642291688,3209522513,0.73364538,3209522514,2.794496858,-1.022064957,0.306463995,-2349449839,0.150253871,2349489505,0.451165305,0.605512977,0.374140662,2510589599,0.468780958,2510589599
1038,A,3,bnlg1035,2183.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,A,3,AY110352,2185.46,9.87E-14,1,0,1,0,1,11.67431395,1.938377821,-0.540094043,1809.53191,0.067662553,-1953.576143,0.643632823,0.769849158,0.576835466,1564.743598,0.705814142,1571.219769,2.635515354,-0.637521258,0.26781094,-1479.634082,0.270151187,1059.828444,0.476972107,0.644743547,0.361201724,1869.184788,0.469257698,1895.076494
1040,A,3,gpm110,2185.47,0,1,4.94E-14,1,0,1,11.6739716,1.964467881,-0.540380899,1332.740017,0.037630658,-1491.099086,0.643696536,0.770992969,0.575910505,1100.417351,0.705835424,1110.069553,2.636319354,-0.643379148,0.267784535,-1095.357769,0.274725851,692.4604488,0.473280256,0.642139785,0.358234556,1320.956532,0.466437219,1356.172988
1041,A,3,mmc0022,2188.27,4.94E-14,1,0,1,0,1,11.7734023,1.93851235,-0.69103887,559.8752309,0.232435734,-1195.507914,0.61291442,0.72369437,0.613126539,347.8729504,0.736452746,576.9822081,2.653203805,-0.782940733,0.306562732,-820.7601865,0.316468491,573.9900127,0.482534704,0.649465531,0.388784204,444.578009,0.497812486,611.9785332
1042,A,3,php20508,2188.47,4.94E-14,1,0,1,0,1,11.79025888,1.886352038,-0.793653609,67.80851295,0.34994067,-688.1116989,0.614015146,0.725248429,0.596948007,26.08724089,0.726374096,498.6255266,2.593060014,-0.721521482,0.28660417,-26.48150062,0.326773277,-166.8371206,0.439273391,0.590859054,0.355658599,26.76990519,0.455998048,381.6749568
1043,A,3,umc1167,2189.27,9.87E-14,1,9.87E-14,1,1.97E-13,1,11.61744608,2.239701145,-0.729196873,14.11949626,0.067019211,-19.9555527,0.62217451,0.753794132,0.590826661,4.958612035,0.715372624,5.990049738,2.6218584,-0.67969631,0.285460158,-6.326068692,0.285112425,-0.159568765,0.461712381,0.63541132,0.36298696,5.180860841,0.468747524,7.408898227
1044,A,3,gpm24,2194.59,0,1,0,1,0,1,11.73336128,2.339251546,-0.497879262,864.1630258,0.012903681,-5645.339887,0.599729157,0.720479036,0.553512576,3074.228173,0.657703779,4040.805473,2.40514973,-0.519537623,0.407033398,338.3314727,-0.054261555,955.2309558,0.53118289,0.701515885,0.381787162,2464.933415,0.504411899,2868.792704
1045,A,3,gpm847,2194.6,0,1,0,1,0,1,11.73252786,2.329839263,-0.498094654,906.7139922,0.015059562,-5639.135236,0.600060402,0.721702665,0.553410634,3159.310411,0.658213523,4134.561715,2.406312467,-0.510799862,0.406385975,332.6358221,-0.058941273,975.789665,0.519816355,0.686511086,0.373373776,2489.186952,0.493722954,2889.008302
1046,A,3,IDP4031,2195.19,0,1,0,1,4.94E-14,1,11.79504628,2.267374772,-0.653493138,5570.639608,-0.120497789,-11127.54462,0.573968052,0.700185689,0.603185372,3613.351245,0.714356085,6581.86282,2.435221775,-0.53946354,0.4517483,-9054.538083,0.089199003,7468.690601,0.529418623,0.7175622,0.408745381,5076.038116,0.52751628,7068.260815
1047,A,3,umc1501,2195.48,-9.87E-14,1,-4.94E-14,1,0,1,11.79910073,2.263693245,-0.668114291,4261.539573,-0.106111591,-8440.368955,0.574742147,0.700810202,0.598606679,2722.147574,0.710465601,4950.899041,2.462412812,-0.566633553,0.437287376,-6754.363468,0.103718203,5557.465166,0.535591643,0.725820961,0.411582712,3857.437359,0.532078431,5374.25625
1048,A,3,IDP474,2195.49,4.94E-14,1,-9.87E-14,1,-9.87E-14,1,11.80052636,2.261887651,-0.667349876,4225.685647,-0.105784751,-8410.355172,0.574634572,0.700732121,0.598572352,2700.478779,0.710501441,4918.635933,2.460414197,-0.564658346,0.437554037,-6708.396607,0.103319183,5524.912829,0.533106788,0.722468001,0.409749779,3811.11477,0.529747445,5311.678893
1049,A,3,AY112215,2196.29,0,1,9.87E-14,1,9.87E-14,1,11.65523315,2.490514398,-0.398487807,2.416843569,-0.43508407,-2870.917393,0.611087301,0.735595776,0.560565537,4.254583355,0.673967412,3034.511938,2.395176103,-0.467126821,0.412489561,-0.609485777,0.113774141,-1011.384238,0.603349297,0.793533279,0.432672292,3.697875814,0.554983985,2959.944112
1050,A,3,IDP3883,2196.77,0,1,9.87E-14,1,4.94E-14,1,11.75203833,2.310383097,-0.492891012,3121.368402,-0.281183935,-6631.417789,0.611935246,0.731632112,0.572577815,2144.462723,0.688703033,4084.963991,2.432774925,-0.53701601,0.432172168,-5559.006265,0.108781867,4556.508241,0.564843895,0.739909881,0.403737589,3123.487873,0.520830589,4377.897222
1051,A,3,IDP2414,2197.1,0,1,1.48E-13,1,1.48E-13,1,11.92999456,2.132449655,-0.812901714,5125.252003,0.038806446,-9303.255362,0.585223769,0.709442808,0.499512733,2462.294612,0.629268273,4816.265135,2.496989249,-0.601216217,0.378992341,-5853.866186,0.161953874,4660.435668,0.541523078,0.713147864,0.379230633,3385.937058,0.495856903,4902.758
1052,A,3,psr119a,2197.99,0,1,-4.94E-14,1,-4.94E-14,1,11.33915062,2.401707921,-0.209600854,3367.991637,-0.624063526,1966.339911,0.652751368,0.767352131,0.537933698,1683.277876,0.648729007,3016.325824,2.41382626,-0.644309444,0.380928246,-886.0706832,0.199690548,1224.02943,0.585543514,0.75914291,0.391660004,2018.917151,0.50121418,3074.558331
1053,A,3,gpm370,2200.06,2.96E-13,1,-6.91E-12,1,-6.27E-12,1,11.19942729,3.258242105,-0.263853023,23794988.31,-0.360076883,-23809948.51,0.870427204,0.938338549,0.519040204,37146182.75,0.617655897,37146182.99,2.202495032,-0.647879798,0.413679795,8921388.046,0.139035038,-8919097.39,0.665991902,0.786358815,0.339645281,23033337.59,0.442516871,23033337.76
1054,A,3,cdo105,2200.69,4.94E-14,1,-4.94E-14,1,-9.87E-14,1,11.57995935,2.483048635,-0.016771933,-20735.58758,-0.64995419,-211247.4689,0.611090228,0.730919897,0.471936618,33942.59562,0.605230143,56161.16255,2.354264596,-0.457820338,0.208894645,15654.13099,0.318453244,-143796.5662,0.624590189,0.816186691,0.424303913,16714.69283,0.557609131,91383.60724
1055,A,3,AY111507,2201.39,-9.87E-14,1,0,1,0,1,11.73058759,2.331824618,-0.506315678,914.0816942,-0.159728077,-962.0175461,0.599775639,0.721492194,0.566745825,629.7415475,0.681828952,629.8038386,2.406799099,-0.511043071,0.440450891,-1667.536327,0.087798201,1641.936379,0.615147129,0.812409632,0.442378054,1034.405874,0.57394106,1034.56974
1056,A,3,AY111541,2204.69,0,1,-1.48E-13,1,-4.94E-14,1,11.35921908,2.852112718,-0.157297071,31.65424577,-0.657707378,-42.60002856,0.779917959,0.876271565,0.57922826,176.8485937,0.686687243,176.8574427,2.785373488,-0.90161674,0.275972722,-113.1032305,0.256857472,108.2136354,0.606311285,0.774771738,0.421517131,140.8833682,0.535239558,140.9271552
1057,A,3,IDP277,2213.88,-9.87E-14,1,-9.87E-14,1,-9.87E-14,1,10.85885804,3.0333147,0.412623428,628.5459443,-0.950249695,-726.594135,0.868475724,0.964529905,0.550455876,838.3698601,0.675803117,838.4644379,3.178333204,-1.124551641,-0.314262002,-2084.577454,0.761774389,2055.757664,0.515324804,0.675328878,0.3768026,1470.081319,0.488014318,1470.314462
1058,A,3,umc26a,2214.29,-1.97E-13,1,-1.48E-13,1,-9.87E-14,1,11.19133648,2.242780245,0.103567022,1359990.96,-0.441735045,-1127705.302,0.828652179,0.942990151,0.456818093,896726.3591,0.62089781,2234022.219,3.318204707,-1.043179952,-0.401477209,-1733525.06,0.716438636,1988623.827,0.546463038,0.693227792,0.371222169,1192659.142,0.49374091,1754221.253
1059,A,3,IDP3796,2214.3,9.87E-14,1,1.48E-13,1,1.48E-13,1,10.85712898,2.577896462,0.395859313,56241.62706,-0.608545121,-202194.5077,0.866752136,0.977085205,0.549497968,92138.89136,0.688829364,151902.0994,3.17473795,-0.892151338,-0.327399166,-45969.68233,0.665900174,13710.60243,0.525081496,0.676515611,0.387384094,102803.5138,0.500812239,144582.7081
1060,A,3,myb2,2216.9,0,1,4.94E-14,1,4.94E-14,1,11.55650472,1.788408047,-0.19876905,592.9946147,0.133876513,-866.7199429,0.888110416,1.056284741,0.508120688,369.3507,0.645689441,595.5631666,3.32379672,-1.043696862,-0.367530117,-892.4426671,0.718979944,788.6629517,0.527694549,0.718467264,0.349834541,545.2260493,0.457640668,663.8048859
1061,A,3,IDP1974,2219.93,-4.94E-14,1,-9.87E-14,1,-4.94E-14,1,11.04901757,2.103636066,0.158615348,628.0048352,-0.051576722,-2412.946946,0.952466329,1.042210342,0.586148313,660.7102347,0.720788688,1385.89617,3.232219119,-1.077352851,-0.285146957,-1290.2857,0.72521788,889.4393945,0.58470231,0.734981218,0.408650544,1103.007217,0.526119483,1544.538889
1062,A,3,gpm789a,2221.06,-9.87E-14,1,0,1,-4.94E-14,1,11.04173078,2.109143584,0.165226204,442.2407948,-0.007715121,-1212.625566,0.855090913,0.954292296,0.531731098,327.1069328,0.687741322,554.1195464,3.216391453,-1.05912119,-0.427982842,-242.3947411,0.890657203,-12.99871297,0.506861523,0.660584702,0.382526875,426.0569342,0.500973506,598.2606207
1063,A,3,umc2265,2224.1,-4.94E-14,1,-4.94E-14,1,0,1,10.81489395,2.52426884,0.369342375,15.67834341,-0.586485147,-1073.097083,0.870905253,0.971429498,0.535121348,7.637292869,0.638300203,706.4828466,3.182206687,-0.911870651,-0.389694179,-4.883447352,0.894498526,-2026.99338,0.50290847,0.673662215,0.365150574,9.377598444,0.474584954,1045.728539
1064,A,3,gpm402b,2224.45,0,1,0,1,0,1,10.76728944,2.187411591,0.643638529,3803.36242,0.182458836,-19532.66018,0.870483359,0.969916822,0.553758053,11634.96405,0.668522591,13035.93435,3.18301022,-1.099903781,-0.351387612,-9054.399002,0.594020535,11942.45494,0.44940828,0.58504242,0.340544895,8710.595529,0.442267985,9312.582514
1065,A,3,gpm375a,2224.86,-5.53E-10,1,-4.57E-10,1,-7.37E-10,1,10.31173817,2.517450241,0.794717421,4938945.281,-0.310944629,-4938974.768,0.794807512,0.908359913,0.475301574,2107705.214,0.625949606,2107705.214,3.183765772,-1.0145852,-0.319709766,-2819118.579,0.734022898,2819102.909,0.48224602,0.634860796,0.360651938,2327481.562,0.467171982,2327481.562
1066,A,3,sps2,2228.4,0,1,4.94E-14,1,4.94E-14,1,10.58647834,2.444430939,0.709717317,215.0824241,-0.325431906,-368.5155807,0.811645709,0.973864498,0.5269068,202.8401894,0.663441836,224.911193,3.119894179,-0.765690576,-0.327452274,-67.99711329,0.693543331,-87.10319294,0.504148595,0.707236918,0.387624595,164.0719265,0.501047,213.7720622
1067,A,3,csu636,2231.2,0,1,4.94E-14,1,4.94E-14,1,10.54016082,2.249382433,0.743334158,235.8772351,-0.401941019,-235.69758,0.790553625,0.929646966,0.528135203,120.3605274,0.665226131,120.508584,3.074625195,-0.761360039,-0.301895592,-77.03138998,0.634376787,53.85594177,0.474268823,0.648346179,0.369094363,108.4490363,0.475505899,109.2897555
1068,A,3,umc1973,2241.5,0,1,-9.87E-14,1,-4.94E-14,1,11.14178144,1.793330625,0.579581762,-1252.559091,-0.270584442,-72.69421612,0.66099348,0.790089923,0.521831849,1597.410111,0.664826362,1726.126438,2.710241582,-0.573351415,-0.046247656,667.4891526,0.495700113,-1340.01505,0.460893518,0.613843745,0.368140092,782.9720391,0.469555293,1235.173042
1069,A,3,IDP667,2241.96,4.94E-14,1,9.87E-14,1,9.87E-14,1,10.55301226,2.764415526,0.94204731,3454.732208,-0.824177575,-12722.45975,0.719544909,0.810732071,0.486242261,1672.908299,0.627830321,3861.559622,3.031770995,-1.265803379,-0.154432848,-4749.369882,0.78931678,6798.297617,0.445603311,0.617038735,0.370503374,2511.239271,0.477912332,3554.503727
1070,A,3,IDP3838,2244.59,4.94E-14,1,4.94E-14,1,1.48E-13,1,10.45174219,2.381634808,0.891240514,1372.358518,-0.530948817,-1384.810563,0.760557521,0.879332804,0.553961118,584.6994236,0.691367279,584.9192007,3.029620369,-0.855955224,-0.203891299,-698.8869599,0.63568566,680.5180798,0.450322759,0.602881105,0.368757728,574.3983938,0.467566662,574.8718124
1071,A,3,AY106230,2248,-4.94E-14,1,-9.87E-14,1,-4.94E-14,1,10.62860982,2.338744581,0.793841008,54.13314028,-0.39865938,-99.30357064,0.729988305,0.851199536,0.547976156,28.74525337,0.708155985,35.32214513,3.017161396,-0.844123528,-0.191854317,-36.14222874,0.67560061,4.995895513,0.517890749,0.70179085,0.436714091,38.77708047,0.563159499,54.90013091
1072,A,3,gpm397a,2252.28,0,1,-4.94E-14,1,-4.94E-14,1,10.79602279,2.064718216,0.6444771,24.68491971,-0.211591617,-96.82665973,0.684995704,0.798632927,0.559829638,27.3494662,0.705080762,137.0893449,3.003886522,-0.932150903,-0.15231855,-26.97930971,0.633930399,73.73452436,0.422048614,0.575559738,0.375957981,32.36260514,0.476700179,95.05400714
