"","names","allpos","pval"
"3081","ufg59",6893.05,0.13932827847044
"3082","mmp63",6894.85,0.214563361534185
"3083","gpm344b",6896.45,0.0694221100608798
"3084","IDP439",6898.55,0.0234553659376737
"3085","gpm737",6901.92,0.0110685297950247
"3086","bnlg1079",6903.15,0.674221451383261
"3087","umc1239",6903.35,0.620351489264882
"3088","IDP52",6905.69,0.243305154090408
"3089","IDP3926",6905.7,0.149859932675062
"3090","gpm388c",6905.85,0.201218790013251
"3091","gpm832",6905.95,0.10343414182324
"3092","gpm324",6906,0.586764871163586
"3093","gpm376",6906.15,0.607370182768179
"3094","npi445a",6907.26,0.466472793195128
"3095","bnlg1712",6907.86,0.521922652471407
"3096","AY112073",6910.16,0.5590988409448
"3097","AY111178",6917.46,0.653551425852318
"3098","bnlg1655",6918.06,0.691057172883431
"3099","umc1336",6918.36,0.80028498150067
"3100","gpm13",6920.48,0.508857045390154
"3101","gpm605",6921.49,0.603818375687463
"3102","IDP1446",6922.16,0.355770106649352
"3103","fie2",6922.17,0.307427892473798
"3104","IDP1502",6927.22,0.387898801195004
"3105","bnlg640",6928.19,0.647385143103237
"3106","IDP1429",6932.27,0.435434765292135
"3107","IDP3973",6932.37,0.23707882000067
"3108","umc64a",6932.38,0.195967993329379
"3109","umc2348",6934.68,0.220621311617159
"3110","IDP1618",6936.05,0.497016007122973
"3111","IDP2561",6937.33,0.399797232983104
"3112","gpm468b",6937.68,0.236430897364316
"3113","IDP2",6938.28,0.113142935004705
"3114","umc1246",6938.29,0.124328609250194
"3115","gpm512",6940.32,0.0254742150292252
"3116","mmp16",6941.69,0.273252605484722
"3117","IDP2579",6942.39,0.145894723094977
"3118","IDP2556",6942.4,0.0531964631151122
"3119","gpm28a",6942.54,0.0453095253809239
"3120","rz69",6943.5,0.0856273301977453
"3121","umc1077",6943.6,0.0756284621167315
"3122","AY110514",6944.6,0.122418973848457
"3123","gpm926j",6944.74,0.0687071579093
"3124","gpm805b",6944.91,0.0709310797889771
"3125","AY109920",6946.9,0.440934997023561
"3126","AY109876",6949.5,0.234519820205771
"3127","mgs1",6950.6,0.176425286392318
"3128","umc1836",6951.9,0.161304550491474
"3129","IDP1615",6954.18,0.0368381055070366
"3130","jpsb527d",6954.3,0.0218828558168565
"3131","mzetc34",6958.2,1.7406535628095e-05
"3132","gpm81a",6959,5.11441598682882e-06
"3133","mmp121",6959.7,1.00633178123921e-06
"3134","AY110365",6961.4,0.000132038515982313
"3135","umc1911",6963.7,0.0506143859901965
"3136","npi264",6964.2,0.0364236059917593
"3137","umc1453",6964.5,0.0365135699977724
"3138","gpm253b",6966.01,0.0783929244529508
"3139","asg2",6967.3,0.096196803252661
"3140","IDP121",6967.43,0.0919115029503728
"3141","IDP2458",6970.25,0.00496259882207717
"3142","AY109698",6970.8,0.0165394814783719
"3143","umc2350",6973.6,0.00729550363292408
"3144","IDP721",6974.37,0.0207803433380059
"3145","umc1330",6978,0.00291669703318953
"3146","umc1697",6981,0.00446046038898673
"3147","IDP620",6985.39,0.00390602744850943
"3148","umc1115",6986,0.0658787143277246
"3149","IDP3961",6986.99,0.10517188655883
"3150","umc1272",6989.5,0.0583909194960426
"3151","hag103b",6991,0.0741822280925454
"3152","umc2003",6991.7,0.349738049898812
"3153","gpm460b",6992.33,0.0128733211198353
"3154","IDP1682",6993.06,0.237357541526447
"3155","umc1930",6997,0.191485568314729
"3156","npi563",6998.8,0.754230770536802
"3157","umc259a",6999.1,0.653081380404283
"3158","npi578",6999.3,0.388764134699911
"3159","gpm411b",7001.11,0.828532951777749
"3160","umc1677",7001.5,0.803528525868042
"3161","gpm696",7004.9,0.730220635355857
"3162","isu58b",7005.3,0.644162524842165
"3163","AY110634",7009.6,0.801155123405205
"3164","mmp12",7017.4,0.33732058924913
"3165","gpm763",7020.49,0.659332989949588
"3166","bnlg1074",7022.2,0.437036209122442
"3167","gpm413a",7023.02,0.166629685149594
"3168","gpm714b",7025.12,0.0548652812552431
"3169","gpm320b",7025.14,0.23303439272497
"3170","bnlg1250",7025.6,0.517561010868127
"3171","gpm503",7028.16,0.511222606251921
"3172","gpm115",7028.56,0.230364988242373
"3173","ufg81",7031.2,0.752198068560493
"3174","AY110167",7032.8,0.461746648331766
"3175","umc1506",7034.9,0.196442085097258
"3176","IDP1978",7040.2,0.696183838929778
"3177","gpm485",7042.5,0.471544097321291
"3178","ufg72",7042.7,0.460049912093731
"3179","gpm139e",7044.55,0.25588883825292
"3180","gpm522b",7046.81,0.124942324429655
"3181","IDP3770",7052.93,0.666883479321032
"3182","umc1477",7056.4,0.0357071650754521
"3183","IDP120",7062.28,0.00500608245818301
"3184","umc1045",7065.9,0.00297146087660205
"3185","umc44a",7066.05,0.0519172901321701
"3186","gpm651a",7066.4,0.144671955030484
"3187","mmp71",7067,0.108793952746072
"3188","gpm288",7069.78,0.288963714953864
"3189","bnlg1028",7070.6,0.0104403946167584
"3190","IDP377",7071.94,0.0188506650846693
"3191","jpsb365a",7073.5,0.0224844441737544
"3192","IDP134",7075.14,0.000454277853500384
"3193","gpm31b",7076.76,0.0488983422142355
"3194","bnl17.02",7078,0.104263545881344
"3195","IDP263",7084.4,0.00285730025339592
"3196","gpm575b",7087.46,0.13026898469355
"3197","gpm900",7092.01,0.178287305583139
"3198","gpm794",7095.71,0.079933598848496
"3199","bnlg2190",7102.4,0.0462900282738322
"3200","ufg56",7104.2,0.106975318789375
"3201","IDP4051",7105.07,0.197410154002423
"3202","IDP435",7105.94,0.0446699008079244
"3203","ufg62",7106.7,0.261696116071602
"3204","IDP3850",7108.27,0.209665788541411
"3205","gpm708e",7112.56,0.164679568916477
"3206","IDP4016",7120.86,0.0813923825528239
"3207","IDP1471",7123.1,0.000599843050022586
"3208","gpm708d",7127.81,0.00429093854722828
"3209","agrr37c",7132.3,8.76250288162073e-06
"3210","gpm762b",7132.89,1.64822731241188e-07
"3211","gpm920",7132.9,1.10922486973308e-06
"3212","gpm273d",7133,3.08520850866856e-07
"3213","umc1196a",7134.91,5.53755073051665e-05
"3214","umc1084",7135.81,0.00113929117442435
"3215","bnlg1677",7139.41,0.000851969117715567
"3216","sgb103",7140.12,0.000171015235731153
"3217","AY110016",7140.91,7.87004828272098e-05
"3218","gpm401c",7141.18,9.91403692907067e-06
"3219","gpm691a",7143.65,0.00325156538832749
"3220","npi208b",7144.71,0.00472358964357833
"3221","gpm54a",7150.83,0.135725895400662
"3222","mmp181",7154.71,0.566498651763959
"3223","ufg75b",7155.61,0.477131121134925
"3224","bnlg1839",7156.51,0.00408786790679894
"3225","umc1176",7158.51,0.144240135312817
"3226","gpm493c",7159.38,0.747130968661361
"3227","umc2351",7159.51,0.601893104986918
"3228","bnlg1360",7159.81,0.650302786715663
"3229","npi254b",7161.01,0.0700370990650214
"3230","gpm156d",7162.66,0.00116859144569614
"3231","bnlg1450",7173.81,0.000141290795114823
"3232","gpm803c",7177.83,9.88936987411648e-07
"3233","umc2021",7195.61,0.0284287822199442
"3234","gpm23b",7234.84,0.00727852207069291
"3235","fgp1",7318.81,0.00829070923592523
